region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr
Sub-Saharan Africa,SSA,Burkina Faso,BFA,2014,national,EMC,national,2014,consumption,3,2014,1.9,0.438438412045,0.111883980853,0.039442016452,0.140206213284,2.746157883513,2.051125355611,0.20151062744,0.353012275455,0.28576228104,0.036013699923,0.047073998305,0.054779169904,0.062119415922,0.070150974816,0.080297084533,0.093390852913,0.112997322446,0.147164497314,0.296012983923,1.04102895197,223.072814941406,18169842,626.626250796789,449.161188570855,FALSE,micro,survey,2.025562677806,0.491044757923
Sub-Saharan Africa,SSA,Burkina Faso,BFA,2018,national,EHCVM,national,2018.5,consumption,4,2018 - 2021,1.9,0.349539202875,0.097015168424,0.037832972079,0.125807666113,3.589265627541,2.416031330673,0.304067433933,0.430167316372,0.364042256417,0.026190900454,0.037193418269,0.045019591583,0.053108786852,0.062153049444,0.073366120394,0.088897083734,0.110655539809,0.150026114696,0.353389394767,1.106718120399,223.072814941406,20672181,696.044570830807,458.583707204931,FALSE,micro,survey,2.208015665336,0.445666515341
Sub-Saharan Africa,SSA,Burkina Faso,BFA,2021,national,EHCVM,national,2021.67,consumption,4,2018 - 2021,1.9,0.282121772994,0.073333963243,0.026898356003,0.093213095761,3.465539266838,2.614386780798,0.228788855113,0.37391286077,0.30810627476,0.030291463488,0.042442546424,0.051674216204,0.060307353576,0.07022502127,0.080948745028,0.094823687463,0.116058880136,0.151405829237,0.301822257174,1.143543394794,223.072814941406,22484645.93000004,738.418660149,460.02548613914,FALSE,micro,survey,2.307193390399,0.414787677786
South Asia,SAS,Bangladesh,BGD,1983,national,HHES,national,1983.5,consumption,0,1983 - 1988,1.9,0.388039327032,0.098102557227,0.035530275734,0.128223584036,2.389888507043,2.136656208675,0.1121437079,0.25876489866,0.203966222413,0.041265576364,0.055897319928,0.066792218719,0.076121020203,0.084952918942,0.094094684054,0.104512260793,0.117992626637,0.139715074423,0.218656299936,0.165626704693,24.732118606567,92289858.5,450.03405356547,466.511280910618,FALSE,group,survey,2.068328104337,0.468125260986
South Asia,SAS,Bangladesh,BGD,1985,national,HHES,national,1985.5,consumption,0,1983 - 1988,1.9,0.341706469727,0.072530597323,0.02229206087,0.087811622321,2.638197524384,2.270646715553,0.120313689763,0.269174966745,0.209517709692,0.044703946282,0.055682628209,0.064879956296,0.073333631343,0.081730371916,0.090733063661,0.101280201176,0.11525687078,0.138343839826,0.234055490511,0.201503232121,24.732118606567,97115422.5,461.784646053122,471.559688916081,FALSE,group,survey,2.135323357776,0.440996050223
South Asia,SAS,Bangladesh,BGD,1988,national,HHES,national,1988.5,consumption,0,1983 - 1988,1.9,0.432245297715,0.109807205852,0.038298563011,0.141198977633,2.422492368879,2.049947334579,0.138440476408,0.288465468979,0.225265748421,0.041603616481,0.052850129882,0.062386967853,0.071222486279,0.080048298739,0.089552059186,0.100725782227,0.115580453965,0.140207906267,0.24582229912,0.257017672062,24.732118606567,103791253.5,475.280778564985,479.727345336037,FALSE,group,survey,2.02497366729,0.488999282945
South Asia,SAS,Bangladesh,BGD,1991,national,HHES,national,1991.5,consumption,1,1991 - 1995,1.9,0.434700014312,0.11067103652,0.039616814251,0.139650788226,2.368333209421,2.044754785275,0.124433820946,0.27570805602,0.22153764531,0.041209310549,0.055031470237,0.063883377316,0.072553823662,0.081715639585,0.091621105288,0.103022235533,0.117423405988,0.140660939843,0.232878692,0.304042845964,24.732118606567,110257468,509.30183175344,496.250125501666,FALSE,micro,survey,2.022377392638,0.488358835439
South Asia,SAS,Bangladesh,BGD,1995,national,HHES,national,1995.5,consumption,1,1991 - 1995,1.9,0.350381327045,0.07969372404,0.026671287114,0.098744361727,2.87531038757,2.250619573552,0.177746574046,0.329429828745,0.250969201597,0.037731030824,0.05013925914,0.058641584231,0.065984621167,0.073701829323,0.083143911433,0.09429485426,0.111955267712,0.143577918099,0.280829723811,0.352906882763,24.732118606567,118835103,567.262525033648,521.779754881778,FALSE,micro,survey,2.125309786776,0.453815751939
South Asia,SAS,Bangladesh,BGD,2000,national,HIES,national,2000,consumption,2,2000 - 2016,1.9,0.34221897667,0.077621673523,0.025151152991,0.095343456073,2.969237068039,2.312349304794,0.181065176562,0.334065308748,0.267885680973,0.037349654498,0.049122421845,0.056663648675,0.064437174804,0.073272397959,0.082917761258,0.095609356821,0.113979661042,0.148010506843,0.278637416255,0.392155408859,24.732118606567,129193327,656.052759394439,543.920287060143,FALSE,micro,survey,2.156174652397,0.442796561305
South Asia,SAS,Bangladesh,BGD,2005,national,HIES,national,2005,consumption,2,2000 - 2016,1.9,0.251178424007,0.049113402194,0.014006238488,0.058557662661,3.314258666649,2.572128644044,0.178585157384,0.33201292059,0.26571994417,0.038495760903,0.049102000617,0.05707922913,0.064764112631,0.073017011096,0.082890374287,0.095666795853,0.113825187186,0.145205050579,0.27995447772,0.493576079607,24.732118606567,140912590,779.3357239729,628.548829847098,FALSE,micro,survey,2.286064322022,0.401439167006
South Asia,SAS,Bangladesh,BGD,2010,national,HIES,national,2010,consumption,2,2000 - 2016,1.9,0.191775770368,0.034735556187,0.009527015774,0.041120466513,3.547403107702,2.81900232719,0.167585843592,0.32130319387,0.258150170949,0.038533141407,0.050014101395,0.058333691395,0.066297402603,0.074884951193,0.084817512636,0.097351914969,0.114896470451,0.145617251953,0.269253561998,0.917062878609,24.732118606567,148391139,992.594405792671,761.657611099554,FALSE,micro,survey,2.409501163595,0.370917809521
South Asia,SAS,Bangladesh,BGD,2016,national,HIES,national,2016,consumption,2,2000 - 2016,1.9,0.143245463583,0.026157020733,0.007496003762,0.03125824249,3.887869868438,3.110258264325,0.17183924351,0.323852725196,0.26085765423,0.036989669947,0.049368004669,0.058007831683,0.066422736553,0.075117722129,0.085392102156,0.098419740751,0.115915298541,0.146016171724,0.268350721846,1.299384474754,24.732118606567,159784568,1342.1679269340798,933.469594522389,FALSE,micro,survey,2.555129132162,0.341282359865
South Asia,SAS,Bangladesh,BGD,2022,national,HIES,national,2022,consumption,3,2022,1.9,0.054410275349,0.008906075615,0.002401856933,0.010518948484,5.195579086021,4.154591848227,0.181695208644,0.333731548722,0.269843179887,0.034670198847,0.047439158807,0.056513105221,0.065590501034,0.074989279526,0.085433484559,0.098627444496,0.11662741956,0.146249045828,0.273860362122,1.83893430233,24.732118606567,171186372,1827.670608474188,,FALSE,micro,survey,3.077295924114,0.28100873533
Europe & Central Asia,ECA,Bulgaria,BGR,1989,national,HBS,national,1989,consumption,0,1989 - 1994,1.9,5.27160645e-4,5.17160645e-4,5.07160645e-4,0,22.606799290254,20.612867895632,0.089795773402,0.234271845938,0.193665274548,0.045646711947,0.058898668863,0.06918129134,0.078181733008,0.086809697591,0.095796369411,0.10604449854,0.119216728634,0.139941809349,0.200282491316,0.273783525514,0.793875575066,8876972,4788.39687862608,2834.10697836517,FALSE,group,survey,11.306433947816,0.069055932617
Europe & Central Asia,ECA,Bulgaria,BGR,1992,national,HBS,national,1992,income,1,1992,1.9,0,0,0,0,19.220507865525,16.386713405547,0.15792390853,0.307143080005,0.249098534076,0.034683120014,0.048565523927,0.05987832919,0.070094002669,0.080114372452,0.090754799871,0.103120473044,0.119381692546,0.145984062525,0.247423623762,2.842872855805,0.793875575066,8540164,3840.24638175715,2277.70178638276,FALSE,group,survey,9.193356702773,0.143199177776
Europe & Central Asia,ECA,Bulgaria,BGR,1994,national,HBS,national,1994,consumption,0,1989 - 1994,1.9,0.002540917969,0.002292301191,0.002282301191,0,13.050366399151,11.808115118262,0.098888395328,0.243219702692,0.19088030739,0.043873412031,0.058336953653,0.068899078201,0.077845938255,0.086257115893,0.09491951241,0.10475132688,0.117427863935,0.137768599033,0.20992019971,9.635676943958,0.793875575066,8443591,3896.24427725466,2138.51847742471,FALSE,group,survey,6.904057559131,0.09224465332
Europe & Central Asia,ECA,Bulgaria,BGR,1995,national,IHS,national,1995,consumption,3,1995 - 2001,1.9,0.011042097999,0.002911400761,0.001174567225,0.003903164553,12.084426149818,9.910947034536,0.18718342609,0.32772338019,0.257855857009,0.030139166024,0.047934033144,0.059307581808,0.068441898071,0.077533527997999993,0.087326962641,0.101140684639,0.118742929363,0.145833855874,0.263599360438,0.015615937478,0.793875575066,8406067,4025.64582657018,2547.16399645946,FALSE,micro,survey,5.955473517268,0.159075224293
Europe & Central Asia,ECA,Bulgaria,BGR,1997,national,IHS,national,1997,consumption,2,1997,1.9,0.005164904785,0.001470938686,9.28067646e-4,0.001439133756,6.792512896949,5.884788814314,0.113936842563,0.263782426059,0.211246788319,0.04523695615,0.056010282377,0.065183789364,0.073702381376,0.082221223245,0.09139558013,0.102170768226,0.116452692268,0.139936630708,0.227689696156,0.400867849934,0.793875575066,8312068,3678.51659777581,1803.41907929978,FALSE,group,survey,3.942394407157,0.159247851562
Europe & Central Asia,ECA,Bulgaria,BGR,2001,national,IHS,national,2001,consumption,3,1995 - 2001,1.9,0.02507038477,0.004870512301,0.001590535628,0.005991798288,9.591267932303,8.233066636814,0.188992456977,0.326821614198,0.268469493767,0.025757712687,0.044843451891,0.058640181326,0.069517087249,0.08027852264,0.09214241816,0.105557210186,0.122728871668,0.151269729489,0.249264814703,0.577922127834,0.793875575066,8009142,3941.27569082129,2287.64329226179,FALSE,micro,survey,5.116533318407,0.20900925057
Europe & Central Asia,ECA,Bulgaria,BGR,2003,national,MTHS,national,2003,consumption,4,2003 - 2007,1.9,0.008814887376,0.001739614465,4.80380549e-4,0.002051481037,8.983315087108,7.734927143711,0.142875242415,0.28917904398,0.229741741467,0.034426479516,0.053103032819,0.063927904936,0.073267711721,0.081384063691,0.091934901291,0.103353958991,0.118522235993,0.143769466865,0.236310244177,0.625862178394,0.793875575066,7775327,4523.28622301352,2652.32831534789,FALSE,micro,survey,4.867463571856,0.157076396105
Europe & Central Asia,ECA,Bulgaria,BGR,2006,national,EU-SILC,national,2006,income,5,2006 - 2014,1.9,0.056195530117,0.026889144711,0.018148397429,0.057233359332,10.008103147113,8.499188979136,0.274085390562,0.35702573364,0.279700778468,0.01616734979,0.04034919701,0.056330239787,0.069314147699,0.079982838535,0.090872222393,0.105107649798,0.124339891183,0.15195279074,0.265583673064,0.748481568245,0.793875575066,7601022,5634.91120941322,3459.39674498162,FALSE,micro,survey,5.249594489568,0.219188390936
Europe & Central Asia,ECA,Bulgaria,BGR,2007,national,MTHS,national,2007,consumption,4,2003 - 2007,1.9,0.004421880156,0.001277426235,6.11080036e-4,0.001808304887,11.964974720229,10.683022831727,0.138225142616,0.281363414056,0.230431970286,0.032620612729,0.052381108129,0.063965919076,0.074503591049,0.084457124457,0.094738112183,0.107223079608,0.122832731814,0.145704203086,0.22157351787,0.811373035358,0.793875575066,7545338,6054.23248486193,3885.42571632841,FALSE,micro,survey,6.341511415864,0.150753358242
Europe & Central Asia,ECA,Bulgaria,BGR,2007,national,EU-SILC,national,2007,income,5,2006 - 2014,1.9,0.017741914518,0.0066112066,0.003844358236,0.010756669168,14.165462396757,11.505390983542,0.236544985642,0.36095991226,0.295865558667,0.022019723953,0.042968783859,0.05462807631,0.064642295874,0.075295228686,0.087425797178,0.102253401418,0.120734879186,0.15054096426,0.279490849275,0.811373035358,0.793875575066,7545338,6054.23248486193,3885.42571632841,FALSE,micro,survey,6.752695491771,0.184920771242
Europe & Central Asia,ECA,Bulgaria,BGR,2008,national,EU-SILC,national,2008,income,5,2006 - 2014,1.9,0.012154434885,0.004031989872,0.002257565575,0.005893647808,15.575225202002,13.109228207413,0.20417247251,0.335731273727,0.275201569786,0.024187409069,0.045202775718,0.057814737774,0.068463713135,0.078617481151,0.089998233333,0.10388174873600001,0.121659160135,0.15344121553,0.256733525419,0.911567167102,0.793875575066,7492561,6470.5897344519,4049.37952157804,FALSE,micro,survey,7.554614103706,0.170086700159
Europe & Central Asia,ECA,Bulgaria,BGR,2009,national,EU-SILC,national,2009,income,5,2006 - 2014,1.9,0.012948964298,0.003182998329,0.001212764089,0.004100569737,16.252995035272,13.827400531977,0.207811124526,0.338231987869,0.276239727393,0.023714490672,0.044225374521,0.056926741201,0.068386444959,0.079015358483,0.090752975074,0.104910442566,0.122907982669,0.152275271634,0.256884918222,0.93666447272,0.793875575066,7444443,6294.43339163401,3901.76736486586,FALSE,micro,survey,7.913700265988,0.179892843614
Europe & Central Asia,ECA,Bulgaria,BGR,2010,national,EU-SILC,national,2010,income,5,2006 - 2014,1.9,0.019781377718,0.006683681817,0.003025002859,0.00914230901,15.564054248103,13.035826978144,0.236076422325,0.356535721435,0.289342276792,0.021081894761,0.041498223396,0.054981528713,0.066024492369,0.077656134854,0.089645687666,0.103459403257,0.123492744015,0.153081585792,0.269078305177,0.959509633419,0.793875575066,7395599,6434.55243121679,4020.46463506643,FALSE,micro,survey,7.517913489072,0.192649810423
Europe & Central Asia,ECA,Bulgaria,BGR,2011,national,EU-SILC,national,2011,income,5,2006 - 2014,1.9,0.024464296482,0.009785090409,0.005741541422,0.011722272167,14.421128607882,12.327431999733,0.224555810994,0.342786077085,0.26900423495,0.020651466678,0.043442087155,0.057799243618,0.06939445351,0.079892200465,0.090889890676000007,0.104637410297,0.122186048484,0.150795819006,0.26031138011,1,0.793875575066,7348328,6611.30384465112,4126.80727298458,FALSE,micro,survey,7.163715999866,0.18721768929
Europe & Central Asia,ECA,Bulgaria,BGR,2012,national,EU-SILC,national,2012,income,5,2006 - 2014,1.9,0.022001654408,0.00820068378,0.004614052275,0.010832439347,15.160481714987,12.56761379965,0.243325400562,0.360139230505,0.286768548607,0.019956190707,0.041573733939,0.05559192646,0.066404967228,0.077100897404,0.088815364298,0.101984532775,0.121530787309,0.153224703248,0.273816896632,1.029545667006,0.793875575066,7305888,6699.50300142444,4305.63123280293,FALSE,micro,survey,7.283806899825,0.191827672667
Europe & Central Asia,ECA,Bulgaria,BGR,2013,national,EU-SILC,national,2013,income,5,2006 - 2014,1.9,0.017837765493,0.007452425489,0.004509356861,0.011116535935,16.929054957108,14.028713948415,0.25678553893,0.365736453732,0.292193034401,0.017895436503,0.039352800145,0.055041956359,0.066564321435,0.077749210789,0.089220003971,0.103554973372,0.122019480145,0.152810573781,0.275791243501,1.038709587212,0.793875575066,7265115,6700.53598752466,4162.51075104558,FALSE,micro,survey,8.014356974207,0.194442664189
Europe & Central Asia,ECA,Bulgaria,BGR,2014,national,EU-SILC,national,2014,income,5,2006 - 2014,1.9,0.016311548321,0.005309514559,0.003495659694,0.006523811071,18.043930724951,14.55953361494,0.258891698791,0.374185683887,0.298416940509,0.019614027247,0.040430521904,0.053372457977,0.064426689028,0.075049515578,0.086639002947,0.100727952627,0.120256969802,0.151449704798,0.288033158092,1.023978809853,0.793875575066,7223938,6802.71032404882,4243.62548223859,FALSE,micro,survey,8.27976680747,0.185869372253
Europe & Central Asia,ECA,Bulgaria,BGR,2015,national,EU-SILC,national,2015,income,6,2015 - 2021,1.9,0.033948325853,0.01430457291,0.008661736979,0.021765500376,17.221625924438,13.834054617335,0.294502419284,0.38567347151,0.316977798962,0.015402619351,0.037290017832,0.052754708745,0.063569858699,0.074510192642,0.087081463385,0.103136036579,0.12287324175,0.156019855727,0.287362005291,1.022907384759,0.793875575066,7177991,7078.86032298969,4391.16850143093,FALSE,micro,survey,7.917027308667,0.19921581159
Europe & Central Asia,ECA,Bulgaria,BGR,2016,national,EU-SILC,national,2016,income,6,2015 - 2021,1.9,0.019484346899,0.007447823663,0.00410446574,0.010101400761,20.579965763022,15.829851965337,0.311291044711,0.405910637107,0.31986794945,0.016333594986,0.037340935151,0.04989354075,0.060487157845,0.071482490386,0.083347323245,0.098352638228,0.119211818077,0.149154118915,0.314396382416,1.014737951427,0.793875575066,7127822,7344.44350277757,4517.8582225984,FALSE,micro,survey,8.914925982668,0.191139808791
Europe & Central Asia,ECA,Bulgaria,BGR,2017,national,EU-SILC,national,2017,income,6,2015 - 2021,1.9,0.013717663494,0.004478817932,0.002134440873,0.006279897322,20.479437041078,15.608157091425,0.299523208578,0.403790468249,0.312686730321,0.019172358402,0.038087386687,0.05037697579,0.060078711962,0.070841070028,0.082773710267,0.096866643995,0.115999349745,0.146999733915,0.318804059209,1.035657753326,0.793875575066,7075947,7601.43847400596,4667.17004210676,FALSE,micro,survey,8.804078545712,0.183242237205
Europe & Central Asia,ECA,Bulgaria,BGR,2018,national,EU-SILC,national,2018,income,6,2015 - 2021,1.9,0.008704605618,0.00243800753,9.80545314e-4,0.003273039432,23.747368620872,17.54462002736,0.307675042421,0.412840989753,0.325400493479,0.019052216938,0.037919344268,0.049052634338,0.058743273097,0.068803013946,0.080425200933,0.094821903404,0.115190417342,0.149798516412,0.326193479323,1.064806796858,0.793875575066,7025037,7862.86182980047,4875.70591456621,FALSE,micro,survey,9.77231001368,0.171315281162
Europe & Central Asia,ECA,Bulgaria,BGR,2019,national,EU-SILC,national,2019,income,6,2015 - 2021,1.9,0.009121102359,0.00340024273,0.001745744207,0.004862965505,24.534356524517,18.660353390646,0.29491392804,0.402713839761,0.321266536005,0.01881653586,0.038107945116,0.050283873947,0.060055489351000003,0.070298313111,0.081705454807,0.096262843966,0.117978804034,0.152448603059,0.31404213675,1.097855531986,0.793875575066,6975761,8237.92678290482,5202.79114618721,FALSE,micro,survey,10.330176695323,0.175751356216
Europe & Central Asia,ECA,Bulgaria,BGR,2020,national,EU-SILC,national,2020,income,6,2015 - 2021,1.9,0.002478634814,9.29037293e-4,5.04497514e-4,0.001370618797,27.620414336966,20.413647060929,0.290630273947,0.40523153625,0.3141311666,0.021496735006,0.039739529724,0.050304825359,0.059173057624,0.068897944987,0.079861239823,0.093255028897,0.113355187891,0.148241020697,0.325675429992,1.116216460958,0.793875575066,6934015,7958.82683957222,5204.65417363345,FALSE,micro,survey,11.206823530465,0.15446534006
Europe & Central Asia,ECA,Bulgaria,BGR,2021,national,EU-SILC,national,2021,income,6,2015 - 2021,1.9,0.006936749072,0.0020545298,0.00106457292,0.00323622231,27.247639729122,20.932459329217,0.274575293641,0.39005511762,0.331392138978,0.020059527574,0.040563322235,0.050756157368,0.059460216484,0.070758756354,0.083779154889,0.098805599927,0.119982131803,0.156807478013,0.299027655356,1.15302645745,0.793875575066,6877743,8638.7183764058,5691.67539820351,FALSE,micro,survey,11.466229664608,0.157188221918
Europe & Central Asia,ECA,Bosnia and Herzegovina,BIH,2001,national,LSMS,national,2001,consumption,0,2001 - 2004,1.9,0.003112389866,0.00126751664,6.01147215e-4,0.001790263359,12.427605177394,10.538906870205,0.156698743508,0.29966448489,0.232579414336,0.035901551527,0.051953236099,0.062146252561,0.070904016442,0.07997737759,0.089950897053,0.103096828901,0.118129602733,0.139705107169,0.248235129925,0.78303500678,0.854462325573,4194932,2606.75038802225,2296.99834208802,FALSE,micro,survey,6.269453435102,0.135694965317
Europe & Central Asia,ECA,Bosnia and Herzegovina,BIH,2004,national,LSMS,national,2004,consumption,0,2001 - 2004,1.9,0.001604582302,5.02726914e-4,2.50380925e-4,8.00954738e-4,18.802609886902,15.21944444449,0.193817739085,0.340374900849,0.293775770309,0.029417828085,0.044537946845,0.055409288738,0.065462611192,0.075544904894,0.087170216457,0.102239398065,0.122180400518,0.154470338914,0.263567066292,0.792004353382,0.854462325573,4142860,3061.5514269136,2647.67918575618,FALSE,micro,survey,8.609722222245,0.160666256603
Europe & Central Asia,ECA,Bosnia and Herzegovina,BIH,2007,national,HBS,national,2007,consumption,1,2007 - 2011,1.9,5.82642432e-4,1.97414178e-4,7.9377197e-5,2.59386677e-4,20.489314543917,16.878048825413,0.182797339356,0.330615865267,0.294528481496,0.030076541464,0.044722718771,0.055920379284,0.066422776122,0.076947783432,0.08910272646,0.104742328429,0.1250915714,0.155842858485,0.251130316153,0.883697916414,0.854462325573,4007876,3669.01679463491,3134.62917764431,FALSE,micro,survey,9.439024412706,0.163377285873
Europe & Central Asia,ECA,Bosnia and Herzegovina,BIH,2011,national,HBS,national,2011,consumption,1,2007 - 2011,1.9,5.89865052e-4,2.02952718e-4,7.3382726e-5,2.52715048e-4,19.539249933009,16.234140719817,0.183983563659,0.330301858699,0.288792046227,0.029355134536,0.045204031248,0.056307337882,0.066650882287,0.077356029076,0.089359609445,0.104861025518,0.124131141729,0.155343784383,0.251431023897,1,0.854462325573,3743142,4091.58188509905,3373.01015329387,FALSE,micro,survey,9.117070359908,0.161450804162
Europe & Central Asia,ECA,Belarus,BLR,1993,national,FBS,national,1993,income,0,1993 - 1995,1.9,8.9329834e-4,1.83254146e-4,7.6614988e-5,2.19039851e-4,6.843591226241,6.315283416407,0.07740132601,0.216037193391,0.170686756111,0.048696310403,0.062476235712,0.072365526425,0.080660343089,0.088405444342,0.096337590675,0.105292081882,0.116761820357,0.134956509564,0.194048137551,1.2187298e-5,1852.65585780144,10239050,2373.90339347031,679.458580236088,FALSE,group,survey,4.157641708204,0.133633433689
Europe & Central Asia,ECA,Belarus,BLR,1995,national,FBS,national,1995,income,0,1993 - 1995,1.9,0.007239685059,0.003578622079,0.003568622079,0.001650936084,10.217356296357,9.040430035848,0.142909059432,0.287617308475,0.241560473685,0.033931332833,0.051130927271,0.062185177414,0.0725012855,0.083008776981,0.09433566048,0.107276109787,0.123339525836,0.146794398496,0.225496805401,0.002289390748,1852.65585780144,10193831,1886.48765500704,518.616663990603,FALSE,group,survey,5.520215017924,0.174015405273
Europe & Central Asia,ECA,Belarus,BLR,1998,national,HHS,national,1998,consumption,1,1998 - 2020,1.9,0.117964025977,0.02833132276,0.010354971599,0.036179174252,4.382124653425,3.677289808778,0.172377341142,0.320183498391,0.271958876858,0.031290890247,0.0473570222,0.057903763031,0.06795529487,0.078424038219,0.090175301435,0.104015707009,0.122176986281,0.151556750987,0.249144245721,0.009908095431,1852.65585780144,10071963,2370.19931902576,694.192578439699,FALSE,micro,survey,2.838644904389,0.319794945525
Europe & Central Asia,ECA,Belarus,BLR,1999,national,HHS,national,1999,consumption,1,1998 - 2020,1.9,0.106027681991,0.027325475258,0.010503768469,0.035437510218,4.649375164672,3.9706423348,0.171159922161,0.317381485769,0.277592135903,0.029736068368,0.046438704932,0.057512036523,0.06860669593,0.079760500985,0.092206067173,0.106674662235,0.125235907114,0.153473509031,0.24035584771,0.039006068241,1852.65585780144,10026738,2461.84020141509,760.748013115129,FALSE,micro,survey,2.9853211674,0.308146136449
Europe & Central Asia,ECA,Belarus,BLR,2000,national,HHS,national,2000,consumption,1,1998 - 2020,1.9,0.073318849271,0.017935617374,0.006822751585,0.023370292654,5.161002961058,4.421550702299,0.165276196616,0.311674836351,0.264334114811,0.03088947839,0.047759620231,0.058959700896,0.069740759338,0.080237499898,0.091586740039,0.105671437019,0.124119284253,0.150622804866,0.240412675069,0.10477818603,1852.65585780144,9979610,2616.92718207462,823.409669137605,FALSE,micro,survey,3.21077535115,0.279363002042
Europe & Central Asia,ECA,Belarus,BLR,2001,national,HHS,national,2001,consumption,1,1998 - 2020,1.9,0.032232385095,0.007196221073,0.002519576021,0.009077662493,6.406723738898,5.505605607211,0.158332062167,0.305767237056,0.252996276303,0.032578670078,0.04903260215,0.060286594469,0.070207497963,0.080662308423,0.091561428478,0.104551362058,0.122046604443,0.149129618611,0.239943313327,0.168834263626,1852.65585780144,9928549,2754.67940755159,970.879145447002,FALSE,micro,survey,3.752802803606,0.23161864116
Europe & Central Asia,ECA,Belarus,BLR,2002,national,HHS,national,2002,consumption,1,1998 - 2020,1.9,0.021243689822,0.00479223636,0.001660641873,0.006101691417,7.037589760912,6.062044737783,0.1558543974,0.303362441793,0.250071937694,0.033477365981,0.049347251129,0.060424153559,0.070679709977,0.080566750666,0.091914344663,0.104509008971,0.121195904168,0.147674491343,0.240211019543,0.240652231887,1852.65585780144,9865548,2912.1391533393,1084.95090975519,FALSE,micro,survey,4.031022368892,0.220431973359
Europe & Central Asia,ECA,Belarus,BLR,2003,national,HHS,national,2003,consumption,1,1998 - 2020,1.9,0.014441694708,0.003585692352,0.001373614622,0.004651976502,7.261316546372,6.367484757372,0.139737954143,0.28821011777,0.242942087342,0.03452411333,0.051095734846,0.0627949628,0.072311258782,0.081975701283,0.093145728303,0.105521168167,0.122918858572,0.149362485349,0.226349988566,0.308992256121,1852.65585780144,9796749,3139.138008459,1171.15372027027,FALSE,micro,survey,4.183742378686,0.204960035437
Europe & Central Asia,ECA,Belarus,BLR,2004,national,HHS,national,2004,consumption,1,1998 - 2020,1.9,0.003208603675,7.25074371e-4,2.3339233e-4,8.86294235e-4,8.154917291496,7.288857969639,0.115865941092,0.264798850779,0.2233298619,0.038442492325,0.05519212981,0.065257662049,0.074533422204,0.084301801611,0.09444489472,0.106775440685,0.121807181389,0.145739375769,0.213505599438,0.364945325611,1852.65585780144,9730146,3522.50895051924,1290.02161226916,FALSE,micro,survey,4.64442898482,0.164278229834
Europe & Central Asia,ECA,Belarus,BLR,2005,national,HHS,national,2005,consumption,1,1998 - 2020,1.9,0.003720495358,7.3313952e-4,1.91979614e-4,8.55194176e-4,10.029390855319,8.921367174602,0.127092790756,0.275534106866,0.231558447293,0.03631870118,0.052388110114,0.063552659363,0.074452712042,0.084076326264,0.094264944353,0.106780550375,0.123538865729,0.146603369022,0.218023761559,0.402565710044,1852.65585780144,9663915,3880.03540993424,1489.04149689569,FALSE,micro,survey,5.460683587301,0.167353847148
Europe & Central Asia,ECA,Belarus,BLR,2006,national,HHS,national,2006,consumption,1,1998 - 2020,1.9,0.001077355352,3.93329824e-4,1.93688979e-4,5.72221785e-4,11.596528461781,10.227757131675,0.133591370989,0.282754429726,0.239792713074,0.036096937416,0.051463110674,0.06258329143,0.072890695649,0.082760453005,0.094115279248,0.106844022313,0.122087356179,0.147134620716,0.224024233369,0.430733740583,1852.65585780144,9604924,4294.25195442984,1688.52162155517,FALSE,micro,survey,6.113878565838,0.159926298979
Europe & Central Asia,ECA,Belarus,BLR,2007,national,HHS,national,2007,consumption,1,1998 - 2020,1.9,8.37541511e-4,4.304443e-5,3.533287e-6,4.4932098e-5,13.327041245479,11.537000637491,0.146779628721,0.296123798676,0.243402148849,0.035079196377,0.050794994412,0.061394565789,0.070797375707,0.081213506432,0.091807279147,0.104166920821,0.120761427485,0.148282509052,0.235702224778,0.467030658048,1852.65585780144,9560953,4685.00569510858,1923.06540728119,FALSE,micro,survey,6.768500318746,0.150435075173
Europe & Central Asia,ECA,Belarus,BLR,2008,national,HHS,national,2008,consumption,1,1998 - 2020,1.9,0,0,0,0,13.848373087471,12.23780653931,0.129452420864,0.278260446035,0.235084409014,0.036896946288,0.053054989674,0.063446391094,0.072948624381,0.082592435813,0.094208154936,0.107097933077,0.121909791793,0.144536694763,0.223308038181,0.536328086568,1852.65585780144,9527985,5180.74043814711,2244.86704291622,FALSE,micro,survey,7.118903269655,0.136115064549
Europe & Central Asia,ECA,Belarus,BLR,2009,national,HHS,national,2009,consumption,1,1998 - 2020,1.9,2.88665285e-4,7.3258644e-5,2.9567124e-5,9.6473919e-5,13.986200839569,12.395692948285,0.128367646829,0.276893063024,0.221822028579,0.03711560826,0.053534013732,0.06452578319,0.073799243061,0.083472505294,0.093445894518,0.104442894214,0.119826100102,0.144075295142,0.225762662485,0.605759253439,1852.65585780144,9504583,5203.88310280701,2250.39879532457,FALSE,micro,survey,7.197846474142,0.134274415516
